"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.139603986839295,14,48,1.93799102132435,"Vesicle docking "," http://amigo.geneontology.org/amigo/term/GO:0048278","AT1G02010 AT1G16240 AT1G28490 AT1G79590 AT2G18260 AT2G42700 AT3G03800 AT3G11820 AT3G45280 AT3G61450 AT4G02195 AT4G12120 AT5G03520 AT5G26980"
0.140581754469523,34,151,1.49612173453233,"Stomatal movement "," http://amigo.geneontology.org/amigo/term/GO:0010118","AT1G04120 AT1G08810 AT1G10300 AT1G11960 AT1G12480 AT1G15520 AT1G16540 AT1G17280 AT1G52400 AT2G05100 AT2G21660 AT2G26300 AT2G26650 AT2G28930 AT2G31470 AT2G31870 AT2G33380 AT2G41070 AT2G46370 AT3G01500 AT3G05030 AT3G09770 AT3G11820 AT3G27690 AT3G58490 AT4G04740 AT4G12290 AT4G34460 AT5G13750 AT5G20090 AT5G23720 AT5G50430 AT5G56030 AT5G58140"
0.142851765917332,229,1318,1.15447633353551,"Transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0055085","AT1G01620 AT1G01790 AT1G02260 AT1G02280 AT1G02520 AT1G03000 AT1G04120 AT1G05030 AT1G06470 AT1G06890 AT1G08900 AT1G08920 AT1G10800 AT1G10970 AT1G11960 AT1G12480 AT1G15460 AT1G15520 AT1G16540 AT1G16780 AT1G18420 AT1G22150 AT1G22570 AT1G25380 AT1G26440 AT1G27040 AT1G27770 AT1G30410 AT1G30450 AT1G30840 AT1G34060 AT1G34065 AT1G35350 AT1G42540 AT1G51340 AT1G53660 AT1G54730 AT1G57610 AT1G58520 AT1G62320 AT1G63010 AT1G67300 AT1G68170 AT1G68570 AT1G69450 AT1G69480 AT1G70480 AT1G70610 AT1G72820 AT1G72990 AT1G74240 AT1G74770 AT1G74810 AT1G75500 AT1G76520 AT1G76530 AT1G78000 AT1G79520 AT1G79940 AT2G01320 AT2G01420 AT2G03260 AT2G03530 AT2G03600 AT2G04030 AT2G07680 AT2G13650 AT2G16970 AT2G16990 AT2G17470 AT2G17500 AT2G17780 AT2G19110 AT2G19680 AT2G22730 AT2G23980 AT2G24220 AT2G24710 AT2G26650 AT2G26690 AT2G28260 AT2G29110 AT2G29650 AT2G30460 AT2G32390 AT2G33260 AT2G33820 AT2G34350 AT2G34660 AT2G35060 AT2G36590 AT2G37410 AT2G37450 AT2G38060 AT2G38100 AT2G38120 AT2G38460 AT2G39890 AT2G40540 AT2G44280 AT2G45070 AT2G46320 AT2G46430 AT2G46440 AT2G46450 AT2G47000 AT2G47830 AT2G48020 AT2G48060 AT3G04440 AT3G05030 AT3G05150 AT3G05165 AT3G05400 AT3G06100 AT3G06370 AT3G06450 AT3G08580 AT3G13100 AT3G13620 AT3G15340 AT3G16340 AT3G17630 AT3G21250 AT3G23870 AT3G26670 AT3G28080 AT3G28130 AT3G43790 AT3G45660 AT3G45870 AT3G46980 AT3G47770 AT3G47790 AT3G47950 AT3G51480 AT3G54510 AT3G54700 AT3G55640 AT3G58060 AT3G58810 AT3G59320 AT3G59330 AT3G60070 AT3G60160 AT3G60330 AT3G62150 AT4G00430 AT4G00630 AT4G00900 AT4G01830 AT4G01840 AT4G02050 AT4G02900 AT4G04340 AT4G05120 AT4G09080 AT4G09640 AT4G11810 AT4G14695 AT4G15215 AT4G15233 AT4G15540 AT4G16620 AT4G18050 AT4G19960 AT4G21910 AT4G22120 AT4G26180 AT4G26710 AT4G27860 AT4G27970 AT4G28040 AT4G30110 AT4G30120 AT4G30420 AT4G30560 AT4G31710 AT4G32250 AT4G32390 AT4G32510 AT4G33020 AT4G35100 AT4G35290 AT4G35300 AT4G35920 AT5G03570 AT5G04770 AT5G05630 AT5G09690 AT5G10190 AT5G11180 AT5G12860 AT5G13750 AT5G16150 AT5G17710 AT5G17850 AT5G19980 AT5G20090 AT5G20380 AT5G20480 AT5G21930 AT5G22830 AT5G23040 AT5G23810 AT5G26240 AT5G36290 AT5G37820 AT5G40240 AT5G41610 AT5G41760 AT5G42210 AT5G43340 AT5G43370 AT5G45370 AT5G46330 AT5G48410 AT5G53550 AT5G55950 AT5G57350 AT5G58140 AT5G60460 AT5G61520 AT5G61740 AT5G61880 AT5G62730 AT5G62890 AT5G64970 AT5G66380"
0.143519505108287,50,240,1.38427930094597,"Cellular carbohydrate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034637","AT1G03310 AT1G05570 AT1G05610 AT1G06490 AT1G10670 AT1G16340 AT1G18690 AT1G29890 AT1G31420 AT1G49350 AT1G51420 AT1G68020 AT1G74420 AT1G77460 AT1G78240 AT2G15390 AT2G21590 AT2G31960 AT2G32620 AT2G35620 AT3G06550 AT3G07160 AT3G14570 AT3G18660 AT3G30720 AT3G52340 AT3G59100 AT3G62720 AT4G04920 AT4G10120 AT4G12720 AT4G15320 AT4G23990 AT4G28706 AT4G39210 AT4G39770 AT5G01620 AT5G04360 AT5G04885 AT5G10100 AT5G15630 AT5G16910 AT5G22940 AT5G43910 AT5G44030 AT5G44480 AT5G46340 AT5G51460 AT5G63370 AT5G67210"
0.143612365536577,15,53,1.88053037109641,"RNA interference "," http://amigo.geneontology.org/amigo/term/GO:0016246","AT1G01040 AT1G56310 AT1G80650 AT2G19910 AT3G06290 AT3G10490 AT3G15140 AT3G15390 AT3G42670 AT3G43920 AT3G49500 AT4G20920 AT4G24500 AT5G09860 AT5G20320"
0.144242671130967,10,30,2.21484688151355,"Positive regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010942","AT1G12290 AT1G30460 AT1G32540 AT2G32460 AT3G11440 AT3G48090 AT4G25230 AT5G06100 AT5G13320 AT5G62380"
0.144242671130967,43,201,1.42146889410571,"Meiotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0051321","AT1G01370 AT1G01690 AT1G03180 AT1G04030 AT1G04650 AT1G07745 AT1G14750 AT1G15110 AT1G20570 AT1G31810 AT1G34210 AT1G34355 AT1G35530 AT1G53490 AT1G60460 AT1G77320 AT2G30820 AT2G36010 AT2G42890 AT3G02930 AT3G07160 AT3G13170 AT3G22880 AT3G27120 AT3G27730 AT3G48190 AT4G14180 AT4G15890 AT4G20050 AT4G24710 AT4G29170 AT4G31880 AT4G32200 AT4G35520 AT5G02520 AT5G05490 AT5G19400 AT5G40820 AT5G40840 AT5G41150 AT5G54260 AT5G57790 AT5G63370"
0.144242671130967,48,229,1.39274214383385,"Isoprenoid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006720","AT1G05160 AT1G08550 AT1G10670 AT1G10830 AT1G16540 AT1G26640 AT1G28100 AT1G31910 AT1G52400 AT1G61680 AT1G63970 AT1G66960 AT1G78510 AT1G78950 AT1G78955 AT1G78970 AT2G02500 AT2G04240 AT2G27150 AT2G29090 AT2G32440 AT2G34630 AT2G36690 AT2G41070 AT3G04870 AT3G25820 AT3G26744 AT3G26840 AT3G29110 AT3G45130 AT3G54250 AT4G11820 AT4G13280 AT4G14210 AT4G15340 AT4G16740 AT4G20230 AT4G21200 AT4G23660 AT4G31390 AT4G33360 AT5G03730 AT5G07350 AT5G13790 AT5G17230 AT5G36150 AT5G61670 AT5G65640"
0.144559273038373,35,157,1.4812670226683,"Glycerolipid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0045017","AT1G12730 AT1G13560 AT1G15110 AT1G16560 AT1G34260 AT1G49340 AT1G63110 AT1G77740 AT1G80860 AT2G03890 AT2G26420 AT2G27340 AT2G38995 AT2G40690 AT2G46500 AT3G09920 AT3G18850 AT3G21530 AT3G25585 AT3G26840 AT3G50920 AT3G54320 AT3G57660 AT3G61680 AT4G09760 AT4G17910 AT4G22340 AT4G24500 AT5G14850 AT5G16350 AT5G22490 AT5G35460 AT5G57190 AT5G59500 AT5G66450"
0.144692142720066,5,10,3.32227032227032,"Positive regulation of fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045923","AT1G10430 AT1G13460 AT1G15780 AT1G16060 AT4G04320"
0.144692142720066,37,168,1.46338097528574,"Regulation of shoot system development "," http://amigo.geneontology.org/amigo/term/GO:0048831","AT1G10670 AT1G26260 AT1G30210 AT1G30970 AT1G43850 AT1G53230 AT1G54060 AT1G67260 AT1G68480 AT1G77080 AT1G79280 AT2G22540 AT2G23380 AT2G24790 AT2G32700 AT2G43410 AT2G45190 AT3G24880 AT4G00830 AT4G18390 AT4G20400 AT5G13290 AT5G13480 AT5G13790 AT5G15840 AT5G24860 AT5G42400 AT5G49160 AT5G51870 AT5G55390 AT5G59570 AT5G60410 AT5G60800 AT5G62165 AT5G64360 AT5G64390 AT5G65060"
0.145950167021683,102,544,1.24585137085137,"Positive regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045893","AT1G15780 AT1G16490 AT1G18750 AT1G19790 AT1G24260 AT1G27370 AT1G27630 AT1G28520 AT1G34180 AT1G43850 AT1G53050 AT1G54360 AT1G54610 AT1G55970 AT1G63206 AT1G65440 AT1G66810 AT1G69540 AT1G79180 AT2G02070 AT2G02080 AT2G03710 AT2G14045 AT2G16365 AT2G17770 AT2G18120 AT2G20410 AT2G22540 AT2G22850 AT2G24530 AT2G26150 AT2G27350 AT2G28290 AT2G30340 AT2G32460 AT2G32700 AT2G36010 AT2G36720 AT2G40340 AT2G41070 AT2G41460 AT2G42830 AT2G45050 AT2G46830 AT3G01085 AT3G02310 AT3G05860 AT3G06530 AT3G09600 AT3G11440 AT3G15030 AT3G15120 AT3G26744 AT3G48160 AT3G52100 AT3G54350 AT3G57230 AT3G58780 AT4G00830 AT4G02640 AT4G09960 AT4G10710 AT4G12610 AT4G15090 AT4G16420 AT4G19560 AT4G20310 AT4G22950 AT4G25560 AT4G26810 AT4G27410 AT4G29230 AT4G32730 AT4G34000 AT4G36740 AT4G37940 AT5G04940 AT5G06100 AT5G06950 AT5G09410 AT5G09790 AT5G11510 AT5G12330 AT5G13660 AT5G13790 AT5G14960 AT5G19310 AT5G19480 AT5G24120 AT5G41910 AT5G42920 AT5G44290 AT5G45190 AT5G48630 AT5G51870 AT5G55690 AT5G62090 AT5G62165 AT5G62380 AT5G64220 AT5G64360 AT5G66350"
0.145950167021683,20,78,1.70372837039504,"Meiosis I "," http://amigo.geneontology.org/amigo/term/GO:0007127","AT1G01690 AT1G03180 AT1G04650 AT1G07745 AT1G14750 AT1G35530 AT1G53490 AT1G60460 AT3G02930 AT3G13170 AT3G22880 AT3G27120 AT3G27730 AT4G24710 AT4G29170 AT4G32200 AT4G35520 AT5G05490 AT5G40840 AT5G41150"
0.148061618158366,34,152,1.48627882838409,"Cellular ketone metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042180","AT1G08110 AT1G10430 AT1G11840 AT1G13460 AT1G15780 AT1G16060 AT1G18870 AT1G23360 AT1G30520 AT1G60600 AT1G68890 AT1G74910 AT1G75500 AT1G78510 AT1G80360 AT2G04650 AT2G24300 AT2G31350 AT2G34630 AT2G41070 AT3G14990 AT3G26744 AT3G59410 AT4G04320 AT4G13040 AT4G20380 AT4G23660 AT4G25800 AT5G07350 AT5G08740 AT5G17460 AT5G48950 AT5G60410 AT5G65640"
0.149799379016434,13,44,1.96315973588701,"Activation of innate immune response "," http://amigo.geneontology.org/amigo/term/GO:0002218","AT1G42540 AT1G71220 AT2G15080 AT2G46370 AT3G14150 AT3G45430 AT3G51480 AT4G12720 AT5G20480 AT5G36890 AT5G40440 AT5G45050 AT5G45060"
0.149799379016434,13,44,1.96315973588701,"Activation of immune response "," http://amigo.geneontology.org/amigo/term/GO:0002253","AT1G42540 AT1G71220 AT2G15080 AT2G46370 AT3G14150 AT3G45430 AT3G51480 AT4G12720 AT5G20480 AT5G36890 AT5G40440 AT5G45050 AT5G45060"
0.149799379016434,13,44,1.96315973588701,"Regulation of DNA-templated transcription, elongation "," http://amigo.geneontology.org/amigo/term/GO:0032784","AT1G27630 AT1G53050 AT1G54610 AT1G63206 AT1G65440 AT3G01085 AT4G10710 AT4G12610 AT4G19560 AT5G09860 AT5G42920 AT5G44290 AT5G45190"
0.149799379016434,143,792,1.19970872748651,"Establishment of localization in cell "," http://amigo.geneontology.org/amigo/term/GO:0051649","AT1G01910 AT1G02010 AT1G02280 AT1G02690 AT1G03000 AT1G05810 AT1G06210 AT1G08190 AT1G08730 AT1G08820 AT1G10390 AT1G10430 AT1G11570 AT1G16240 AT1G16540 AT1G23900 AT1G24706 AT1G27970 AT1G28490 AT1G30890 AT1G32410 AT1G45545 AT1G50970 AT1G51160 AT1G52380 AT1G54385 AT1G55540 AT1G59660 AT1G70490 AT1G72560 AT1G73430 AT1G74770 AT1G75850 AT1G76970 AT1G79280 AT1G79590 AT1G79940 AT1G79985 AT2G04030 AT2G14255 AT2G16950 AT2G17390 AT2G18260 AT2G20290 AT2G21660 AT2G22425 AT2G31900 AT2G32760 AT2G33240 AT2G36900 AT2G37290 AT2G37410 AT2G38370 AT2G42700 AT2G43490 AT2G45070 AT2G46455 AT3G03800 AT3G04490 AT3G05750 AT3G06290 AT3G07890 AT3G08960 AT3G08980 AT3G09560 AT3G09910 AT3G11530 AT3G11820 AT3G13190 AT3G15980 AT3G19870 AT3G19960 AT3G22950 AT3G25690 AT3G27700 AT3G29100 AT3G45280 AT3G49470 AT3G50380 AT3G54085 AT3G58160 AT3G61450 AT3G61480 AT3G61490 AT4G00800 AT4G00840 AT4G02195 AT4G03510 AT4G05000 AT4G08320 AT4G09080 AT4G11380 AT4G12120 AT4G12760 AT4G13350 AT4G16143 AT4G19490 AT4G21560 AT4G23460 AT4G26020 AT4G27100 AT4G29380 AT4G30160 AT4G30600 AT4G31480 AT4G32250 AT4G32640 AT4G32760 AT4G35410 AT4G35450 AT4G38092 AT5G05010 AT5G06120 AT5G07120 AT5G09860 AT5G10470 AT5G11490 AT5G13530 AT5G17710 AT5G20490 AT5G22770 AT5G22780 AT5G23040 AT5G24350 AT5G24740 AT5G26910 AT5G26980 AT5G27550 AT5G28350 AT5G41060 AT5G41790 AT5G42920 AT5G44560 AT5G47490 AT5G50020 AT5G52270 AT5G53550 AT5G54280 AT5G58140 AT5G60460 AT5G61010 AT5G61880 AT5G65460"
0.150020482204281,9,26,2.3000333000333,"Microsporogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009556","AT1G01690 AT1G15110 AT1G31810 AT1G34210 AT3G07160 AT4G15890 AT4G20050 AT4G31880 AT5G57790"
0.150020482204281,9,26,2.3000333000333,"Regulation of hormone metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032350","AT1G25250 AT1G27370 AT1G68130 AT1G75500 AT1G80360 AT2G01940 AT2G42330 AT2G43010 AT3G59060"
0.150020482204281,9,26,2.3000333000333,"Spliceosomal complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0000245","AT2G17530 AT4G22350 AT4G35500 AT5G17440 AT5G45990 AT5G46400 AT5G51410 AT5G55100 AT5G64270"
0.151297466788092,79,411,1.27717447912095,"Response to water "," http://amigo.geneontology.org/amigo/term/GO:0009415","AT1G01620 AT1G02205 AT1G02930 AT1G07820 AT1G08810 AT1G08920 AT1G12480 AT1G15360 AT1G15520 AT1G16060 AT1G17280 AT1G28520 AT1G32230 AT1G33240 AT1G44170 AT1G52400 AT1G62660 AT1G63490 AT1G65486 AT1G68010 AT1G68820 AT1G69310 AT1G76180 AT2G04030 AT2G05100 AT2G05520 AT2G18050 AT2G21660 AT2G25170 AT2G26650 AT2G31470 AT2G31870 AT2G32700 AT2G33380 AT2G37760 AT2G39550 AT2G39800 AT2G41070 AT2G41240 AT2G41430 AT3G02130 AT3G05500 AT3G05640 AT3G13437 AT3G14080 AT3G16800 AT3G19580 AT3G20470 AT3G23050 AT3G26090 AT3G27550 AT3G27690 AT3G46930 AT3G52150 AT4G00430 AT4G11890 AT4G13850 AT4G17410 AT4G17615 AT4G24190 AT4G26070 AT4G27410 AT4G29920 AT4G31390 AT4G34000 AT4G34240 AT5G07700 AT5G08490 AT5G09410 AT5G13750 AT5G19000 AT5G20510 AT5G25370 AT5G38710 AT5G50430 AT5G56030 AT5G59970 AT5G60410 AT5G65730"
0.151297466788092,15,54,1.84570573459462,"Cold acclimation "," http://amigo.geneontology.org/amigo/term/GO:0009631","AT1G06960 AT1G10760 AT1G28520 AT1G29390 AT1G76180 AT1G77490 AT2G17870 AT2G46810 AT3G14080 AT3G53460 AT3G55160 AT3G61950 AT4G13850 AT4G16420 AT5G50950"
0.151297466788092,6,14,2.8476602762317,"De-etiolation "," http://amigo.geneontology.org/amigo/term/GO:0009704","AT1G09530 AT2G04030 AT2G43010 AT4G32250 AT5G23040 AT5G61270"
0.151297466788092,278,1631,1.13254586093335,"Response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009719","AT1G01740 AT1G03060 AT1G04120 AT1G04310 AT1G05630 AT1G07640 AT1G08420 AT1G08810 AT1G08920 AT1G09530 AT1G10210 AT1G10430 AT1G10470 AT1G12480 AT1G13460 AT1G14170 AT1G14685 AT1G15360 AT1G15520 AT1G16060 AT1G16540 AT1G17440 AT1G17550 AT1G19790 AT1G19850 AT1G22300 AT1G22690 AT1G24020 AT1G25470 AT1G28490 AT1G28560 AT1G30755 AT1G31880 AT1G31930 AT1G32230 AT1G33600 AT1G34110 AT1G34120 AT1G34210 AT1G42540 AT1G43040 AT1G43850 AT1G44170 AT1G48410 AT1G49120 AT1G52400 AT1G52570 AT1G53230 AT1G53300 AT1G53910 AT1G54060 AT1G55610 AT1G59750 AT1G61210 AT1G61340 AT1G62660 AT1G63650 AT1G64990 AT1G68550 AT1G68840 AT1G69935 AT1G70700 AT1G72770 AT1G73980 AT1G74660 AT1G74950 AT1G75080 AT1G75500 AT1G76180 AT1G76520 AT1G76530 AT1G78240 AT2G01420 AT2G01760 AT2G01930 AT2G02560 AT2G04240 AT2G05100 AT2G05520 AT2G17500 AT2G18120 AT2G19620 AT2G21150 AT2G22300 AT2G23380 AT2G24710 AT2G25170 AT2G25760 AT2G26190 AT2G26300 AT2G26690 AT2G26980 AT2G28290 AT2G29110 AT2G31470 AT2G31730 AT2G32390 AT2G32460 AT2G32700 AT2G32800 AT2G33380 AT2G35550 AT2G35940 AT2G36690 AT2G37640 AT2G38120 AT2G39550 AT2G39730 AT2G40190 AT2G40340 AT2G40400 AT2G41070 AT2G43010 AT2G43710 AT2G44080 AT2G45900 AT2G46270 AT2G46370 AT2G46530 AT2G46820 AT2G47000 AT3G02260 AT3G02410 AT3G02860 AT3G03660 AT3G04580 AT3G06550 AT3G09240 AT3G09370 AT3G09770 AT3G11180 AT3G11240 AT3G11440 AT3G11820 AT3G13300 AT3G13380 AT3G16470 AT3G16500 AT3G16570 AT3G18040 AT3G19580 AT3G20470 AT3G23050 AT3G25010 AT3G26020 AT3G26090 AT3G26744 AT3G27550 AT3G27690 AT3G27810 AT3G29575 AT3G46930 AT3G48330 AT3G48360 AT3G51480 AT3G51770 AT3G51800 AT3G54320 AT3G56380 AT3G56860 AT3G57040 AT3G57480 AT3G58490 AT3G59060 AT3G59410 AT3G62150 AT4G00830 AT4G02570 AT4G04740 AT4G04920 AT4G08980 AT4G09160 AT4G10100 AT4G11890 AT4G13040 AT4G14550 AT4G15415 AT4G16420 AT4G16740 AT4G16890 AT4G17615 AT4G19500 AT4G20310 AT4G20380 AT4G21534 AT4G21540 AT4G23100 AT4G23570 AT4G24080 AT4G24180 AT4G24390 AT4G24500 AT4G24800 AT4G26120 AT4G27410 AT4G27440 AT4G27710 AT4G28520 AT4G30160 AT4G31550 AT4G31710 AT4G32730 AT4G33360 AT4G34000 AT4G34240 AT4G34460 AT4G35100 AT4G35290 AT4G35310 AT4G35770 AT4G36740 AT4G36800 AT4G37580 AT4G37900 AT4G38910 AT4G39260 AT5G01060 AT5G02310 AT5G02320 AT5G03730 AT5G06100 AT5G08130 AT5G08335 AT5G08490 AT5G08640 AT5G08660 AT5G09230 AT5G09410 AT5G09860 AT5G10510 AT5G11180 AT5G11510 AT5G12330 AT5G13530 AT5G13790 AT5G14270 AT5G14920 AT5G14960 AT5G18610 AT5G18860 AT5G20480 AT5G20720 AT5G20990 AT5G21120 AT5G23320 AT5G23720 AT5G25220 AT5G25370 AT5G36890 AT5G40350 AT5G40440 AT5G41790 AT5G42520 AT5G44610 AT5G45710 AT5G45830 AT5G47710 AT5G48410 AT5G49470 AT5G51110 AT5G51760 AT5G57390 AT5G58940 AT5G59010 AT5G59090 AT5G59430 AT5G60410 AT5G60870 AT5G60980 AT5G61210 AT5G61850 AT5G62380 AT5G63320 AT5G63970 AT5G65510 AT5G65700 AT5G66070 AT5G66350"
0.151297466788092,3,4,4.98340548340548,"Inositol catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019310","AT1G14520 AT4G26260 AT5G56640"
0.151297466788092,3,4,4.98340548340548,"Lysine biosynthetic process via aminoadipic acid "," http://amigo.geneontology.org/amigo/term/GO:0019878","AT2G02765 AT3G11470 AT4G33150"
0.151297466788092,3,4,4.98340548340548,"Regulation of mRNA 3 -end processing "," http://amigo.geneontology.org/amigo/term/GO:0031440","AT1G30460 AT3G12640 AT5G55390"
0.151297466788092,4,7,3.79688036830894,"Positive regulation of hormone metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032352","AT1G25250 AT1G68130 AT1G75500 AT2G01940"
0.151297466788092,4,7,3.79688036830894,"Negative regulation of DNA endoreduplication "," http://amigo.geneontology.org/amigo/term/GO:0032876","AT1G20330 AT1G33240 AT2G34780 AT3G48160"
0.151297466788092,3,4,4.98340548340548,"Nucleoside bisphosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033869","AT1G28960 AT2G33980 AT4G04320"
0.151297466788092,171,966,1.17620750540005,"Response to lipid "," http://amigo.geneontology.org/amigo/term/GO:0033993","AT1G01740 AT1G03060 AT1G04120 AT1G05630 AT1G07200 AT1G07640 AT1G08420 AT1G08810 AT1G08920 AT1G09530 AT1G10430 AT1G12480 AT1G13460 AT1G14170 AT1G15520 AT1G16060 AT1G17440 AT1G17550 AT1G22300 AT1G22690 AT1G24020 AT1G28490 AT1G31880 AT1G32230 AT1G34120 AT1G34210 AT1G42540 AT1G44170 AT1G52400 AT1G52570 AT1G53300 AT1G61210 AT1G61340 AT1G62660 AT1G63650 AT1G64990 AT1G69935 AT1G70700 AT1G72770 AT1G73980 AT1G74660 AT1G74950 AT1G75080 AT1G76180 AT2G04240 AT2G05100 AT2G05520 AT2G19620 AT2G23380 AT2G25170 AT2G25760 AT2G26190 AT2G26300 AT2G26690 AT2G26980 AT2G28290 AT2G31470 AT2G31730 AT2G32460 AT2G32800 AT2G33380 AT2G35940 AT2G36690 AT2G37640 AT2G39550 AT2G39730 AT2G40190 AT2G40340 AT2G40400 AT2G41070 AT2G43710 AT2G44080 AT2G45900 AT2G46270 AT2G46370 AT2G46820 AT3G02410 AT3G02860 AT3G06550 AT3G09240 AT3G09370 AT3G09770 AT3G11180 AT3G11240 AT3G11440 AT3G11820 AT3G16470 AT3G16570 AT3G18040 AT3G19580 AT3G20470 AT3G23050 AT3G25010 AT3G26020 AT3G26090 AT3G26744 AT3G27550 AT3G27690 AT3G27810 AT3G29575 AT3G46930 AT3G48330 AT3G48360 AT3G51480 AT3G56860 AT3G57480 AT3G58490 AT4G00830 AT4G02570 AT4G04740 AT4G04920 AT4G08980 AT4G11890 AT4G15415 AT4G16740 AT4G17615 AT4G20310 AT4G21534 AT4G21540 AT4G23100 AT4G26120 AT4G27410 AT4G27710 AT4G28520 AT4G30160 AT4G31550 AT4G33360 AT4G34000 AT4G34240 AT4G34460 AT4G35100 AT4G35310 AT4G35770 AT4G39260 AT5G01060 AT5G01410 AT5G02310 AT5G06100 AT5G08130 AT5G08335 AT5G08490 AT5G13530 AT5G14270 AT5G14920 AT5G18860 AT5G20720 AT5G23320 AT5G23720 AT5G25370 AT5G40350 AT5G40440 AT5G41790 AT5G44610 AT5G45830 AT5G47710 AT5G49470 AT5G51110 AT5G51760 AT5G58940 AT5G59010 AT5G59090 AT5G60410 AT5G60870 AT5G60980 AT5G61210 AT5G61850 AT5G62380 AT5G63320 AT5G63970 AT5G66070 AT5G66350"
0.151297466788092,3,4,4.98340548340548,"Ribonucleoside bisphosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034031","AT1G28960 AT2G33980 AT4G04320"
0.151297466788092,3,4,4.98340548340548,"Purine nucleoside bisphosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034034","AT1G28960 AT2G33980 AT4G04320"
0.151297466788092,3,4,4.98340548340548,"Telomere maintenance in response to DNA damage "," http://amigo.geneontology.org/amigo/term/GO:0043247","AT1G19025 AT3G26680 AT5G40820"
0.151297466788092,3,4,4.98340548340548,"Negative regulation of reciprocal meiotic recombination "," http://amigo.geneontology.org/amigo/term/GO:0045128","AT1G04650 AT1G35530 AT3G27120"
0.151297466788092,22,89,1.64247072112241,"Gynoecium development "," http://amigo.geneontology.org/amigo/term/GO:0048467","AT1G11130 AT1G11870 AT1G19270 AT1G24260 AT1G43850 AT1G68480 AT1G75080 AT2G03710 AT2G25840 AT2G41670 AT2G42830 AT3G02310 AT3G49500 AT3G58780 AT4G09960 AT4G35080 AT4G36920 AT5G05560 AT5G07180 AT5G20490 AT5G60410 AT5G62090"
0.151297466788092,4,7,3.79688036830894,"Maintenance of floral organ identity "," http://amigo.geneontology.org/amigo/term/GO:0048497","AT1G05230 AT1G17920 AT5G46880 AT5G64390"
0.151297466788092,3,4,4.98340548340548,"Leaf phyllotactic patterning "," http://amigo.geneontology.org/amigo/term/GO:0060772","AT5G10510 AT5G57390 AT5G65510"
0.151297466788092,14,49,1.89844018415447,"Cellular response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0071417","AT1G42540 AT2G22300 AT2G24710 AT2G29110 AT2G32390 AT3G51480 AT3G59410 AT4G31710 AT4G32730 AT4G35290 AT5G11180 AT5G11510 AT5G18610 AT5G48410"
0.151297466788092,27,115,1.56002258610954,"Post-embryonic plant organ morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0090697","AT1G19270 AT1G24260 AT1G25250 AT1G28560 AT1G32230 AT1G68130 AT1G68480 AT1G72490 AT1G77740 AT2G01940 AT2G17500 AT2G30340 AT2G33680 AT2G38120 AT2G45190 AT3G02260 AT3G05090 AT3G11440 AT4G14550 AT4G18570 AT4G36920 AT4G37070 AT5G06100 AT5G10510 AT5G57390 AT5G64390 AT5G65510"
0.151297466788092,4,7,3.79688036830894,"Maintenance of plant organ identity "," http://amigo.geneontology.org/amigo/term/GO:0090700","AT1G05230 AT1G17920 AT5G46880 AT5G64390"
0.151297466788092,3,4,4.98340548340548,"Detection of other organism "," http://amigo.geneontology.org/amigo/term/GO:0098543","AT5G13320 AT5G20480 AT5G46330"
0.151297466788092,3,4,4.98340548340548,"Regulation of mRNA polyadenylation "," http://amigo.geneontology.org/amigo/term/GO:1900363","AT1G30460 AT3G12640 AT5G55390"
0.151297466788092,3,4,4.98340548340548,"Regulation of protein targeting "," http://amigo.geneontology.org/amigo/term/GO:1903533","AT4G32250 AT5G23040 AT5G61010"
0.151297466788092,3,4,4.98340548340548,"Regulation of protein import "," http://amigo.geneontology.org/amigo/term/GO:1904589","AT4G32250 AT5G23040 AT5G41790"
0.151297466788092,6,14,2.8476602762317,"Negative regulation of DNA-dependent DNA replication "," http://amigo.geneontology.org/amigo/term/GO:2000104","AT1G20330 AT1G33240 AT2G34780 AT3G02860 AT3G48160 AT5G52910"
0.151297466788092,4,7,3.79688036830894,"Negative regulation of stomatal complex development "," http://amigo.geneontology.org/amigo/term/GO:2000122","AT1G20160 AT1G25250 AT2G30370 AT3G01500"
